Date,Ticker,Open,High,Low,Close,Volume,Returns,MA10,MA50,Volatility_20d
2024-11-21 18:54:11.988683,TECH,176.41,177.05,171.86,173.63,2750915,-0.01575874383538345,177.63799999999998,179.1942,0.12606783718991302
2024-11-22 18:54:11.988683,TECH,173.63,176.8,172.31,175.14,3332348,0.008696653804066035,176.86700000000002,179.252,0.13160626031389996
2024-11-25 18:54:11.988683,TECH,175.14,176.55,171.18,174.13,2071492,-0.00576681511933308,176.286,179.28059999999996,0.12590050403103725
2024-11-26 18:54:11.988683,TECH,174.13,176.49,173.87,176.01,3206587,0.0107965313271694,175.923,179.3084,0.13296237682531228
2024-11-27 18:54:11.988683,TECH,176.01,179.2,174.6,177.12,3043394,0.006306459860235369,176.001,179.3252,0.13544143467580347
2024-11-28 18:54:11.988683,TECH,177.12,180.95,175.35,179.11,3337835,0.011235320686540318,176.25799999999998,179.3934,0.14160855137416484
2024-11-29 18:54:11.988683,TECH,179.11,180.59,178.54,180.03,2884291,0.005136508290994213,176.529,179.4518,0.1417900159737229
2024-12-02 18:54:11.988683,TECH,180.03,181.4,178.79,180.71,2751909,0.0037771482530690736,176.86700000000002,179.56359999999998,0.13807855730494614
2024-12-03 18:54:11.988683,TECH,180.71,183.13,179.96,182.43,3972076,0.009518012284876365,177.472,179.7514,0.13971640842086602
2024-12-04 18:54:11.988683,TECH,182.43,183.17,179.92,180.52,2400848,-0.010469769226552628,177.88299999999998,179.8698,0.14465057229071474
2024-12-05 18:54:11.988683,TECH,180.52,180.96,176.99,177.88,2178981,-0.01462441834699768,178.308,179.96039999999996,0.15336774681480914
2024-12-06 18:54:11.988683,TECH,177.88,179.36,173.97,174.47,3989292,-0.019170227119406302,178.24099999999999,179.93560000000002,0.1628671182990228
2024-12-09 18:54:11.988683,TECH,174.47,177.1,171.54,173.65,3253553,-0.004699948415200272,178.193,179.8766,0.1551065900289075
2024-12-10 18:54:11.988683,TECH,173.65,175.26,171.66,172.14,3543987,-0.008695652173913104,177.80599999999998,179.7814,0.15706181140412037
2024-12-11 18:54:11.988683,TECH,172.14,173.37,169.67,171.34,3534840,-0.004647380039502602,177.228,179.65200000000002,0.14530169657161787
2024-12-12 18:54:11.988683,TECH,171.34,174.85,170.09,172.6,1864232,0.007353799463055921,176.577,179.5286,0.14838341937462585
2024-12-13 18:54:11.988683,TECH,172.6,176.61,171.12,174.39,3044987,0.010370799536500552,176.013,179.426,0.15275224277435237
2024-12-16 18:54:11.988683,TECH,174.39,174.79,171.51,172.43,2442593,-0.011239176558288766,175.185,179.31939999999997,0.15712316151551228
2024-12-17 18:54:11.988683,TECH,172.43,173.89,168.31,169.93,2828718,-0.014498637128109948,173.935,179.1082,0.1634364989314498
2024-12-18 18:54:11.988683,TECH,169.93,170.98,169.6,170.63,3366412,0.0041193432589889944,172.946,178.9296,0.1646678125621365
2024-12-19 18:54:11.988683,TECH,170.63,173.11,169.86,172.6,3516526,0.011545449217605253,172.41799999999998,178.77439999999999,0.16206035892957205
2024-12-20 18:54:11.988683,TECH,172.6,174.3,168.82,170.18,2516801,-0.014020857473928117,171.989,178.55380000000002,0.16545755015091224
2024-12-23 18:54:11.988683,TECH,170.18,173.82,168.0,172.29,2157054,0.012398636737571911,171.853,178.334,0.17152820204698072
2024-12-24 18:54:11.988683,TECH,172.29,173.26,171.84,172.61,3447817,0.0018573335655001078,171.9,178.12239999999997,0.16660112484326217
2024-12-25 18:54:11.988683,TECH,172.61,175.25,169.36,171.94,3367272,-0.0038815827588205565,171.95999999999998,177.86739999999998,0.16465165904793844
2024-12-26 18:54:11.988683,TECH,171.94,175.19,170.45,173.31,2886482,0.007967895777596823,172.031,177.65259999999998,0.1616997098787765
2024-12-27 18:54:11.988683,TECH,173.31,173.64,169.4,171.38,2219226,-0.011136114476948844,171.73,177.3562,0.16302613731516039
2024-12-30 18:54:11.988683,TECH,171.38,174.74,171.08,174.46,2528151,0.01797175866495504,171.933,177.1426,0.1773286339627543
2024-12-31 18:54:11.988683,TECH,174.46,177.42,173.55,175.94,2668528,0.008483319958729751,172.53400000000002,177.02599999999998,0.1764966409093389
2025-01-01 18:54:11.988683,TECH,175.94,177.64,175.6,176.37,3502332,0.002444015005115485,173.108,176.90640000000002,0.1739700442093192
2025-01-02 18:54:11.988683,TECH,176.37,176.88,170.63,173.34,2709409,-0.01717979248171453,173.18200000000002,176.726,0.17681701589921095
2025-01-03 18:54:11.988683,TECH,173.34,175.84,171.79,172.88,2206906,-0.0026537440867658857,173.452,176.5546,0.16383746514438507
2025-01-06 18:54:11.988683,TECH,172.88,173.09,169.56,170.75,3772032,-0.01232068486811655,173.298,176.3078,0.16864839825471456
2025-01-07 18:54:11.988683,TECH,170.75,174.25,168.92,173.11,3073173,0.013821376281112796,173.348,176.0954,0.1735152365081502
2025-01-08 18:54:11.988683,TECH,173.11,173.63,172.0,172.46,3493505,-0.003754837964300206,173.4,175.8912,0.17320377234060774
2025-01-09 18:54:11.988683,TECH,172.46,172.71,169.76,170.31,3140347,-0.012466658935405328,173.10000000000002,175.66539999999998,0.17687329584255712
2025-01-10 18:54:11.988683,TECH,170.31,171.37,166.38,169.04,3144482,-0.0074569901943515315,172.866,175.3968,0.17348371339382865
2025-01-13 18:54:11.988683,TECH,169.04,169.39,167.62,168.65,2336726,-0.0023071462375767737,172.285,175.157,0.16968883352848635
2025-01-14 18:54:11.988683,TECH,168.65,169.94,168.27,168.76,3498961,0.000652238363474611,171.56699999999998,174.8924,0.16212037844760144
2025-01-15 18:54:11.988683,TECH,168.76,169.36,167.42,168.22,2567064,-0.0031998103816069934,170.752,174.623,0.16155738377046877
2025-01-16 18:54:11.988683,TECH,168.22,169.74,166.01,166.84,3698489,-0.00820354297943171,170.102,174.3296,0.15690787667355122
2025-01-17 18:54:11.988683,TECH,166.84,167.64,165.85,166.8,1992346,-0.00023975065931425288,169.494,174.0086,0.14996824312879004
2025-01-20 18:54:11.988683,TECH,166.8,167.46,166.02,167.13,2602926,0.0019784172661869714,169.132,173.75240000000002,0.14200731176476641
2025-01-21 18:54:11.988683,TECH,167.13,169.9,164.65,169.51,3583254,0.014240411655597418,168.772,173.5498,0.15229841216729387
2025-01-22 18:54:11.988683,TECH,169.51,171.38,167.56,167.95,2872078,-0.009202996873340807,168.321,173.382,0.1548477779976904
2025-01-23 18:54:11.988683,TECH,167.95,168.33,167.02,168.11,4413254,0.0009526644834774167,168.101,173.2134,0.15134483900878026
2025-01-24 18:54:11.988683,TECH,168.11,170.05,165.84,169.51,4323614,0.008327880554398703,168.148,173.05720000000002,0.15064073997067404
2025-01-27 18:54:11.988683,TECH,169.51,170.53,167.96,170.09,3224141,0.0034216270426523643,168.292,172.91240000000002,0.1350131444812621
2025-01-28 18:54:11.988683,TECH,170.09,174.16,169.31,173.01,3430536,0.01716738197424883,168.717,172.845,0.14634552447700433
2025-01-29 18:54:11.988683,TECH,173.01,174.37,172.15,174.14,2676823,0.006531414369111532,169.30900000000003,172.7996,0.14825362673580592
2025-01-30 18:54:11.988683,TECH,174.14,177.79,172.47,176.25,3264653,0.012116687722522279,170.25,172.852,0.14108409548781517
2025-01-31 18:54:11.988683,TECH,176.25,178.86,174.97,176.85,2624479,0.0034042553191488967,171.255,172.8862,0.14071549046949636
2025-02-03 18:54:11.988683,TECH,176.85,177.15,175.02,175.76,3278328,-0.006163415323720667,172.118,172.9188,0.13444182781422861
2025-02-04 18:54:11.988683,TECH,175.76,176.58,174.55,175.14,4201557,-0.0035275375512061613,172.68099999999998,172.9014,0.12723175741655723
2025-02-05 18:54:11.988683,TECH,175.14,177.56,172.33,173.26,2466587,-0.010734269727075474,173.212,172.8242,0.13270436282002313
2025-02-06 18:54:11.988683,TECH,173.26,174.1,170.79,172.35,3267773,-0.005252222093962811,173.636,172.68900000000002,0.1258167433581798
2025-02-07 18:54:11.988683,TECH,172.35,174.33,169.75,173.57,2831345,0.007078619089063043,174.04199999999997,172.5598,0.12399881307109092
2025-02-10 18:54:11.988683,TECH,173.57,173.84,173.14,173.24,3503614,-0.0019012502160510314,174.357,172.4104,0.1238482267465941
2025-02-11 18:54:11.988683,TECH,173.24,175.72,172.62,174.55,2936356,0.007561764026783768,174.511,172.25280000000004,0.12572964415726656
2025-02-12 18:54:11.988683,TECH,174.55,175.03,173.76,174.57,3272724,0.00011458034946998374,174.554,172.1338,0.12455523282422017
2025-02-13 18:54:11.988683,TECH,174.57,175.1,173.65,174.29,2632057,-0.001603941112447771,174.358,172.062,0.11956972974785668
2025-02-14 18:54:11.988683,TECH,174.29,177.79,173.58,176.11,2995353,0.01044236617132377,174.284,172.0948,0.12263574314803927
2025-02-17 18:54:11.988683,TECH,176.11,177.36,172.3,174.56,2459461,-0.00880131735846923,174.164,172.113,0.1293198775101873
2025-02-18 18:54:11.988683,TECH,174.56,175.15,173.85,174.4,1746827,-0.0009165902841429263,174.09,172.1582,0.12157630914621699
2025-02-19 18:54:11.988683,TECH,174.4,177.09,173.94,176.12,2712319,0.009862385321100842,174.37600000000003,172.2538,0.11820649031117933
2025-02-20 18:54:11.988683,TECH,176.12,179.02,174.6,177.36,3808780,0.007040654099477628,174.877,172.34900000000002,0.11918635915729102
2025-02-21 18:54:11.988683,TECH,177.36,183.06,175.51,179.9,2548556,0.014321154713576867,175.51000000000002,172.4592,0.12470503366264997
2025-02-24 18:54:11.988683,TECH,179.9,180.84,177.87,178.61,2474937,-0.0071706503613118144,176.047,172.58280000000002,0.12980305772207779
2025-02-25 18:54:11.988683,TECH,178.61,179.9,175.95,178.07,2246581,-0.0030233469570574156,176.399,172.74560000000002,0.11882031374798974
2025-02-26 18:54:11.988683,TECH,178.07,179.0,174.82,175.6,3115532,-0.013870949626551332,176.502,172.845,0.12893139291384836
2025-02-27 18:54:11.988683,TECH,175.6,176.81,173.23,173.82,2699479,-0.010136674259681122,176.45499999999998,172.8694,0.12639404609976257
2025-02-28 18:54:11.988683,TECH,173.82,175.49,172.47,174.32,3842050,0.0028765389483373927,176.276,172.9522,0.12618247650525716
2025-03-03 18:54:11.988683,TECH,174.32,174.68,172.28,172.74,3291826,-0.009063790729692434,176.094,172.9612,0.1282540417058597
2025-03-04 18:54:11.988683,TECH,172.74,173.01,171.57,172.41,1977830,-0.0019103855505384626,175.895,172.9572,0.12793184936448926
2025-03-05 18:54:11.988683,TECH,172.41,175.8,171.94,174.82,3645171,0.01397830752276552,175.765,173.0148,0.13236072054135697
2025-03-06 18:54:11.988683,TECH,174.82,176.9,171.75,174.55,3079699,-0.0015444457155930902,175.48399999999998,173.03960000000004,0.1308765488734579
2025-03-07 18:54:11.988683,TECH,174.55,176.24,170.12,171.36,2550471,-0.018275565740475508,174.63,173.0392,0.1446236470593009
2025-03-10 18:54:11.988683,TECH,171.36,174.4,169.19,173.13,2731720,0.010329131652661028,174.082,173.01260000000002,0.14959584902382958
2025-03-11 18:54:11.988683,TECH,173.13,173.46,171.13,171.94,2759376,-0.00687344769826137,173.469,172.93259999999998,0.14870425486739708
2025-03-12 18:54:11.988683,TECH,171.94,172.75,170.43,171.02,3607668,-0.005350703733860596,173.011,172.82559999999998,0.14956462822797972
2025-03-13 18:54:11.988683,TECH,171.02,173.42,168.46,171.67,3681149,0.0038007250613962817,172.796,172.7922,0.15049528780586607
2025-03-14 18:54:11.988683,TECH,171.67,172.26,168.71,170.0,2365022,-0.009727966447253378,172.364,172.7346,0.14766758126182158
2025-03-17 18:54:11.988683,TECH,170.0,170.22,169.53,169.96,3298658,-0.00023529411764700026,172.086,172.71880000000002,0.1453336022148271
2025-03-18 18:54:11.988683,TECH,169.96,173.41,168.64,170.71,2167133,0.004412803012473487,171.916,172.67079999999999,0.14674180668774653
2025-03-19 18:54:11.988683,TECH,170.71,172.07,168.76,169.52,4172065,-0.0069708862984008135,171.38600000000002,172.612,0.14226953958827637
2025-03-20 18:54:11.988683,TECH,169.52,171.72,167.84,171.02,2336669,0.00884851344974047,171.03300000000002,172.62620000000004,0.14390659699869696
2025-03-21 18:54:11.988683,TECH,171.02,173.68,169.55,173.39,1389380,0.01385802830078342,171.236,172.7132,0.14322714799129374
2025-03-24 18:54:11.988683,TECH,173.39,174.77,171.79,172.85,3852877,-0.0031143664571197105,171.20800000000003,172.7972,0.14192859434750787
2025-03-25 18:54:11.988683,TECH,172.85,174.95,168.97,170.9,3852231,-0.011281457911483828,171.10399999999998,172.84,0.14599610662684048
2025-03-26 18:54:11.988683,TECH,170.9,173.07,170.2,172.29,2872514,0.008133411351667563,171.231,172.9214,0.14315733590830637
2025-03-27 18:54:11.988683,TECH,172.29,173.72,170.89,171.81,3110732,-0.0027860003482499396,171.245,173.0208,0.13919848935991128
2025-03-28 18:54:11.988683,TECH,171.81,173.84,171.66,173.07,2757624,0.007333682556312171,171.552,173.1462,0.14153108518907598
2025-03-31 18:54:11.988683,TECH,173.07,173.51,170.18,171.08,3091414,-0.011498237707285974,171.664,173.2252,0.1437714893485537
2025-04-01 18:54:11.988683,TECH,171.08,174.6,169.58,173.52,2826900,0.014262333411269479,171.945,173.30540000000002,0.1527633746960933
2025-04-02 18:54:11.988683,TECH,173.52,175.2,173.22,174.65,3432736,0.006512217611802651,172.458,173.43939999999998,0.14609210624595065
2025-04-03 18:54:11.988683,TECH,174.65,176.15,174.26,175.49,2580946,0.004809619238477003,172.905,173.58700000000002,0.14694459258404768
2025-04-04 18:54:11.988683,TECH,175.49,176.75,171.45,172.89,2100325,-0.014815659011909621,172.85500000000002,173.6546,0.14155512100949139
2025-04-07 18:54:11.988683,TECH,172.89,175.07,171.24,174.02,2584378,0.0065359477124184995,172.972,173.7332,0.13866638429064598
2025-04-08 18:54:11.988683,TECH,174.02,174.63,172.52,173.98,3031323,-0.00022985863693836261,173.28000000000003,173.75259999999997,0.13609413109705187
2025-04-09 18:54:11.988683,TECH,173.98,176.36,171.81,172.43,3287598,-0.00890907000804686,173.294,173.7184,0.13872702418127011
2025-04-10 18:54:11.988683,TECH,172.43,172.56,171.37,171.57,2996502,-0.004987531172069959,173.27,173.6248,0.13941481423728747
2025-04-11 18:54:11.988683,TECH,171.57,173.01,171.03,172.68,3054915,0.006469662528414188,173.231,173.54139999999998,0.13623247711898875
2025-04-14 18:54:11.988683,TECH,172.68,173.11,170.72,170.95,2145456,-0.010018531387537721,173.21800000000002,173.4452,0.14155720346264367
2025-04-15 18:54:11.988683,TECH,170.95,171.23,169.91,171.01,2399124,0.00035097981866050176,172.96699999999998,173.36260000000001,0.1407346039261025
2025-04-16 18:54:11.988683,TECH,171.01,174.66,168.79,173.27,3611395,0.013215601426817214,172.829,173.3628,0.145399192889049
2025-04-17 18:54:11.988683,TECH,173.27,175.32,168.76,170.82,2186729,-0.01413978184336595,172.362,173.3322,0.15197222123114731
2025-04-18 18:54:11.988683,TECH,170.82,171.67,170.51,171.31,1922573,0.002868516567146706,172.204,173.287,0.14343333136285924
2025-04-21 18:54:11.988683,TECH,171.31,172.1,166.3,168.15,2657548,-0.018446091880217175,171.617,173.1852,0.15675441048060712
2025-04-22 18:54:11.988683,TECH,168.15,170.59,167.11,168.54,2993707,0.0023193577163245216,171.073,173.065,0.15268530931784358
2025-04-23 18:54:11.988683,TECH,168.54,169.17,165.22,166.3,2548007,-0.013290613504212567,170.46,172.8996,0.15525428916093034
2025-04-24 18:54:11.988683,TECH,166.3,167.39,163.82,165.29,2588724,-0.00607336139506931,169.832,172.71959999999999,0.15598982882363324
2025-04-25 18:54:11.988683,TECH,165.29,166.29,165.16,165.5,2784550,0.0012704942827757026,169.114,172.5074,0.15268629676976267
2025-04-28 18:54:11.988683,TECH,165.5,166.13,163.13,164.39,2276460,-0.00670694864048349,168.458,172.304,0.14973071042708372
2025-04-29 18:54:11.988683,TECH,164.39,166.81,164.15,165.08,2245850,0.004197335604355645,167.865,172.1176,0.13916606900036865
2025-04-30 18:54:11.988683,TECH,165.08,166.98,164.77,166.6,2700715,0.009207656893627236,167.198,171.9272,0.1417736929469007
2025-05-01 18:54:11.988683,TECH,166.6,170.22,164.72,169.16,3072072,0.015366146458583474,167.03199999999998,171.76319999999998,0.15329715049449902
2025-05-02 18:54:11.988683,TECH,169.16,171.17,166.67,168.44,3900113,-0.004256325372428482,166.74499999999998,171.534,0.14579657406482954
2025-05-05 18:54:11.988683,TECH,168.44,169.92,166.02,169.26,3541017,0.004868202327238169,166.856,171.34699999999998,0.14472966356147332
2025-05-06 18:54:11.988683,TECH,169.26,171.63,167.8,170.01,2584163,0.0044310528181494835,167.00300000000001,171.18579999999997,0.1461452051677835
2025-05-07 18:54:11.988683,TECH,170.01,170.97,169.17,170.63,3386445,0.00364684430327622,167.43599999999998,171.08640000000003,0.14404270780962813
2025-05-08 18:54:11.988683,TECH,170.63,172.24,169.73,171.0,2979693,0.0021684346246264585,168.007,171.03,0.14331403749004398
2025-05-09 18:54:11.988683,TECH,171.0,172.13,170.31,171.47,2141194,0.0027485380116958336,168.60399999999998,170.97299999999998,0.14164104264409969
2025-05-12 18:54:11.988683,TECH,171.47,172.33,169.51,169.81,1943982,-0.009680993759841328,169.14600000000002,170.9144,0.1413390475379826
2025-05-13 18:54:11.988683,TECH,169.81,170.13,166.13,167.71,2234652,-0.012366762852599966,169.409,170.8204,0.14763518767123576
2025-05-14 18:54:11.988683,TECH,167.71,169.76,166.31,168.41,3421295,0.004173871564009168,169.59,170.6922,0.13940182354086067
2025-05-15 18:54:11.988683,TECH,168.41,170.21,165.14,165.99,3721562,-0.014369693011103801,169.273,170.521,0.13968293979894256
2025-05-16 18:54:11.988683,TECH,165.99,166.12,164.99,165.73,2614882,-0.0015663594192422137,169.002,170.4084,0.13877116006672383
2025-05-19 18:54:11.988683,TECH,165.73,167.38,163.98,165.02,3029331,-0.004284076509985968,168.57800000000003,170.2462,0.12434937223103826
2025-05-20 18:54:11.988683,TECH,165.02,168.6,163.42,167.82,2685061,0.01696764028602593,168.35899999999998,170.1638,0.13935973862750292
2025-05-21 18:54:11.988683,TECH,167.82,171.33,165.96,169.53,2774447,0.010189488737933461,168.249,170.13400000000001,0.1349084689571998
2025-05-22 18:54:11.988683,TECH,169.53,171.84,166.22,167.61,2664818,-0.011325429127587938,167.91,170.0528,0.13975987752713587
2025-05-23 18:54:11.988683,TECH,167.61,169.17,167.43,168.96,2717710,0.008054412027922009,167.659,170.032,0.14215922803998826
2025-05-26 18:54:11.988683,TECH,168.96,170.18,168.53,169.28,3508195,0.0018939393939394478,167.606,170.0184,0.13916287462287585
2025-05-27 18:54:11.988683,TECH,169.28,170.92,168.18,168.76,3644387,-0.003071833648393252,167.711,169.9794,0.13968752459548867
2025-05-28 18:54:11.988683,TECH,168.76,171.39,164.25,166.56,2873081,-0.013036264517658158,167.526,169.9202,0.14486722983275577
2025-05-29 18:54:11.988683,TECH,166.56,168.91,165.98,167.84,3208852,0.007684918347742542,167.71099999999998,169.8566,0.13639874509041958
2025-05-30 18:54:11.988683,TECH,167.84,168.16,166.18,166.6,4366190,-0.007387988560533909,167.798,169.72079999999997,0.13802953477531738
2025-06-02 18:54:11.988683,TECH,166.6,170.68,165.18,168.55,3248032,0.011704681872749312,168.151,169.63479999999998,0.14358595290075604
2025-06-03 18:54:11.988683,TECH,168.55,174.14,167.58,172.05,3001438,0.02076535152773662,168.574,169.65779999999998,0.16116098129382164
2025-06-04 18:54:11.988683,TECH,172.05,174.02,170.69,173.0,3287975,0.005521650682940971,168.921,169.672,0.1617603621898785
2025-06-05 18:54:11.988683,TECH,173.0,175.08,172.73,174.61,2921447,0.009306358381502955,169.621,169.72799999999998,0.16455699322777553
2025-06-06 18:54:11.988683,TECH,174.61,175.3,174.45,174.62,2381015,5.7270488517113805e-05,170.187,169.75900000000001,0.16447582278157438
2025-06-09 18:54:11.988683,TECH,174.62,177.14,173.99,174.82,3612477,0.0011453441759248228,170.741,169.8338,0.15960198230808564
2025-06-10 18:54:11.988683,TECH,174.82,177.79,173.96,177.02,3697896,0.012584372497425944,171.567,169.90379999999996,0.15536179878889608
2025-06-11 18:54:11.988683,TECH,177.02,178.67,176.27,177.96,1391499,0.005310134448085035,172.707,169.97,0.15555211823469825
2025-06-12 18:54:11.988683,TECH,177.96,178.94,175.33,176.17,3241468,-0.01005844009889878,173.54000000000002,169.9836,0.14988755446589036
2025-06-13 18:54:11.988683,TECH,176.17,177.14,175.03,175.27,2999336,-0.005108701822103545,174.407,170.0312,0.15184071914172642
2025-06-16 18:54:11.988683,TECH,175.27,176.02,174.9,175.27,2132102,0.0,175.079,170.0562,0.1499220767742883
2025-06-17 18:54:11.988683,TECH,175.27,176.76,173.79,175.27,3420435,0.0,175.401,170.082,0.14087027385376863
2025-06-18 18:54:11.988683,TECH,175.27,175.71,173.2,173.98,2249394,-0.007360073030182157,175.499,170.113,0.14146059412861284
2025-06-19 18:54:11.988683,TECH,173.98,175.63,173.47,175.09,3637605,0.006380043683182013,175.54700000000003,170.1834,0.1342213189468346
2025-06-20 18:54:11.988683,TECH,175.09,176.1,171.39,172.46,2482877,-0.015020846421840206,175.331,170.179,0.14543983991112233
2025-06-23 18:54:11.988683,TECH,172.46,173.97,169.26,170.39,2589484,-0.01200278325408799,174.888,170.1678,0.15258000193841526
2025-06-24 18:54:11.988683,TECH,170.39,171.55,168.23,170.22,4920541,-0.0009977111332823974,174.20800000000003,170.15199999999996,0.15213632057539367
2025-06-25 18:54:11.988683,TECH,170.22,172.55,169.19,172.02,4471670,0.010574550581600395,173.614,170.127,0.1473355843688969
2025-06-26 18:54:11.988683,TECH,172.02,173.7,168.99,170.26,3441991,-0.010231368445529743,173.023,170.11579999999998,0.15128287661168519
2025-06-27 18:54:11.988683,TECH,170.26,171.11,169.72,170.26,2571512,0.0,172.522,170.0948,0.14824848534757534
2025-06-30 18:54:11.988683,TECH,170.26,171.7,167.36,169.69,3375739,-0.0033478209796781178,171.964,170.12560000000002,0.14356028099381485
2025-07-01 18:54:11.988683,TECH,169.69,170.73,168.99,170.0,2945664,0.0018268607460663056,171.437,170.1548,0.12200704349312028
2025-07-02 18:54:11.988683,TECH,170.0,172.32,169.01,171.59,3192299,0.009352941176470564,171.198,170.2606,0.12525922516193191
2025-07-03 18:54:11.988683,TECH,171.59,173.79,165.44,168.55,2076584,-0.017716650154437907,170.54399999999998,170.32580000000002,0.13396982699753074
2025-07-04 18:54:11.988683,TECH,168.55,170.38,166.56,168.51,2613026,-0.00023731830317430536,170.149,170.38600000000002,0.13392175554340566
2025-07-07 18:54:11.988683,TECH,168.51,169.22,161.88,162.65,3014898,-0.034775384250192776,169.375,170.35119999999998,0.17730875923866873
2025-07-08 18:54:11.988683,TECH,162.65,164.15,160.69,162.04,3094365,-0.0037503842606825266,168.557,170.2904,0.1667724971160199
2025-07-09 18:54:11.988683,TECH,162.04,163.67,161.46,162.47,3106578,0.002653665761540358,167.602,170.2078,0.16498694940887612
2025-07-10 18:54:11.988683,TECH,162.47,164.46,157.62,159.81,2724506,-0.01637225333907799,166.557,170.02079999999998,0.16927916251627376
2025-07-11 18:54:11.988683,TECH,159.81,163.09,159.14,162.02,2471707,0.013828921844690534,165.733,169.8924,0.18172091135166177
2025-07-14 18:54:11.988683,TECH,162.02,163.69,159.04,159.28,1970745,-0.016911492408344664,164.69199999999998,169.69280000000003,0.1868008986488646
2025-07-15 18:54:11.988683,TECH,159.28,161.45,157.46,161.16,3751084,0.01180311401305878,163.808,169.5158,0.19525147937529133
2025-07-16 18:54:11.988683,TECH,161.16,162.55,159.43,159.87,2599406,-0.008004467609828647,162.63600000000002,169.30059999999997,0.19540685311910447
2025-07-17 18:54:11.988683,TECH,159.87,161.17,158.16,159.17,2786778,-0.004378557578032294,161.698,169.06399999999996,0.19141020265732658
2025-07-18 18:54:11.988683,TECH,159.17,159.96,155.88,157.27,3292676,-0.011936922786957238,160.574,168.78,0.1895051512110326
2025-07-21 18:54:11.988683,TECH,157.27,158.42,156.42,157.57,3656875,0.0019075475297258837,160.06599999999997,168.5352,0.1886619007604568
2025-07-22 18:54:11.988683,TECH,157.57,158.9,153.31,155.48,2954938,-0.013263946182649033,159.41,168.29059999999998,0.19122164322199256
2025-07-23 18:54:11.988683,TECH,155.48,157.44,154.86,157.19,2968156,0.010998199125289432,158.882,168.06619999999998,0.19166848948649315
2025-07-24 18:54:11.988683,TECH,157.19,158.15,155.55,156.73,3576361,-0.0029263948088301683,158.574,167.88099999999997,0.19048514799879493
2025-07-25 18:54:11.988683,TECH,156.73,156.88,155.35,156.18,2984904,-0.003509219677151676,157.99,167.69,0.18989889327369894
2025-07-28 18:54:11.988683,TECH,156.18,157.03,152.52,154.62,4490590,-0.009988474836726824,157.524,167.482,0.19094613117292714
2025-07-29 18:54:11.988683,TECH,154.62,154.87,153.36,153.75,3145119,-0.00562669771051616,156.783,167.2006,0.18946151173092973
2025-07-30 18:54:11.988683,TECH,153.75,156.04,152.93,155.14,2895819,0.009040650406503925,156.31,166.91279999999998,0.18915197419889215
2025-07-31 18:54:11.988683,TECH,155.14,156.35,152.75,155.73,4172400,0.0038030166301405988,155.966,166.67520000000002,0.1852850159400505
2025-08-01 18:54:11.988683,TECH,155.73,156.31,152.93,153.9,3224250,-0.011751107686380213,155.629,166.37400000000002,0.1867823200433561
2025-08-04 18:54:11.988683,TECH,153.9,156.68,152.42,154.95,3349621,0.006822612085769952,155.367,166.0874,0.15243732620885012
2025-08-05 18:54:11.988683,TECH,154.95,156.14,152.32,153.58,4182238,-0.008841561794126984,155.177,165.7838,0.15410729212639304
2025-08-06 18:54:11.988683,TECH,153.58,155.73,153.24,154.07,2510469,0.0031905195989059276,154.865,165.53400000000002,0.1543631119976081
2025-08-07 18:54:11.988683,TECH,154.07,154.94,152.43,153.55,2324707,-0.0033750892451481773,154.547,165.2482,0.14563733426120717
2025-08-08 18:54:11.988683,TECH,153.55,155.63,153.19,154.97,2694807,0.009247802018886198,154.426,165.0156,0.13984449085881215
2025-08-11 18:54:11.988683,TECH,154.97,157.93,154.52,156.22,3220013,0.008066077305284969,154.586,164.76899999999998,0.13289147805059023
2025-08-12 18:54:11.988683,TECH,156.22,156.97,153.98,154.82,3115698,-0.008961720650364935,154.693,164.42440000000002,0.1267912570145622
2025-08-13 18:54:11.988683,TECH,154.82,155.21,151.58,152.71,3284368,-0.013628730138224965,154.45,164.0186,0.13181131882377978
2025-08-14 18:54:11.988683,TECH,152.71,153.45,151.88,152.84,3331712,0.0008512867526684342,154.161,163.5832,0.13200126915113597
2025-08-15 18:54:11.988683,TECH,152.84,153.22,151.64,152.28,2996945,-0.0036639623135305,153.999,163.13639999999998,0.12690445365882835
2025-08-18 18:54:11.988683,TECH,152.28,152.88,151.15,151.85,3225395,-0.0028237457315472003,153.68900000000002,162.67700000000002,0.1262894888130357
2025-08-19 18:54:11.988683,TECH,151.85,153.01,150.99,151.48,3143021,-0.0024366150806717224,153.47899999999998,162.1662,0.11890536371360352
2025-08-20 18:54:11.988683,TECH,151.48,151.98,150.5,150.89,2360631,-0.0038949036176393337,153.161,161.6248,0.10992871736562057
2025-08-21 18:54:11.988683,TECH,150.89,152.2,149.23,149.55,3250197,-0.008880641526940014,152.761,161.0924,0.11257949096602009
2025-08-22 18:54:11.988683,TECH,149.55,152.33,148.52,149.47,2537936,-0.0005349381477767201,152.21099999999998,160.5764,0.11265711011010499
2025-08-25 18:54:11.988683,TECH,149.47,151.91,147.88,151.7,3248155,0.014919381815748922,151.759,160.105,0.12386465519161152
2025-08-26 18:54:11.988683,TECH,151.7,152.28,150.06,150.56,4034067,-0.007514831905075736,151.333,159.6108,0.12499164890589781
2025-08-27 18:54:11.988683,TECH,150.56,153.71,149.66,152.26,3831252,0.011291179596174317,151.28799999999998,159.1764,0.12762144418818697
